Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Price_Range,Year,Month,Quarter,Day_of_Week
2023-05-23,121.6409,123.6954,121.2935,123.2289,34046300,1.3055,2.4019,2023,5,2,Tuesday
2023-05-24,119.9934,120.9958,118.9612,120.2117,34182600,0.1819,2.0346,2023,5,2,Wednesday
2023-05-25,122.554,124.3802,121.0454,123.5862,42317000,0.8422,3.3348,2023,5,2,Thursday
2023-05-26,123.6756,124.3207,121.5317,122.2463,35635900,-1.1557,2.789,2023,5,2,Friday
2023-05-30,122.7426,124.7177,121.0851,124.6978,35076700,1.5929,3.6326,2023,5,2,Tuesday
2023-05-31,121.9486,123.1297,121.5814,121.8295,37325800,-0.0977,1.5483,2023,5,2,Wednesday
2023-06-01,122.7922,123.487,121.7005,121.899,30772700,-0.7274,1.7865,2023,6,2,Thursday
2023-06-02,123.7351,125.204,122.8319,123.0602,26980100,-0.5454,2.3721,2023,6,2,Friday
2023-06-05,125.065,126.4744,122.9113,123.08,32305500,-1.5872,3.5631,2023,6,2,Monday
2023-06-06,126.3553,127.3279,124.4199,125.065,26638300,-1.0212,2.908,2023,6,2,Tuesday
2023-06-07,121.5814,128.0723,121.2042,126.0178,52539000,3.6489,6.8681,2023,6,2,Wednesday
2023-06-08,121.2241,122.3059,120.3308,121.3134,29389200,0.0737,1.9751,2023,6,2,Thursday
2023-06-09,121.3134,122.8319,120.9958,121.3332,23778300,0.0163,1.8361,2023,6,2,Friday
2023-06-12,122.7128,123.1197,120.7477,121.8692,28306400,-0.6875,2.372,2023,6,2,Monday
2023-06-13,122.9014,124.2214,122.2563,124.0428,22278300,0.9287,1.9651,2023,6,2,Tuesday
2023-06-14,122.7426,123.1197,120.5392,122.1769,30592300,-0.4609,2.5805,2023,6,2,Wednesday
2023-06-15,124.1519,124.5192,121.4821,122.2166,35246300,-1.5588,3.0371,2023,6,2,Thursday
2023-06-16,122.6036,125.1643,122.3555,124.9856,45535600,1.9428,2.8088,2023,6,2,Friday
2023-06-20,122.1769,123.6358,121.2241,122.0081,26097500,-0.1382,2.4117,2023,6,2,Tuesday
2023-06-21,119.646,121.7402,119.1994,121.4821,30306300,1.5346,2.5408,2023,6,2,Wednesday
2023-06-22,122.2265,122.3158,117.9389,119.1001,26952200,-2.5579,4.3769,2023,6,2,Thursday
2023-06-23,121.4226,121.8692,120.1522,120.4698,34913600,-0.7847,1.717,2023,6,2,Friday
2023-06-26,117.4526,121.0851,117.3831,119.8544,33969900,2.0449,3.702,2023,6,2,Monday
2023-06-27,117.4426,118.187,115.2294,116.202,39535900,-1.0563,2.9576,2023,6,2,Tuesday
2023-06-28,119.2788,119.4872,115.9737,116.2119,27091400,-2.5712,3.5135,2023,6,2,Wednesday
2023-06-29,118.2069,119.1597,117.4129,118.3458,24090900,0.1175,1.7468,2023,6,2,Thursday
2023-06-30,118.8024,120.172,118.7924,119.2688,29532200,0.3926,1.3796,2023,6,2,Friday
2023-07-03,119.0009,119.2887,117.929,118.3458,14467900,-0.5505,1.3597,2023,7,3,Monday
2023-07-05,120.837,121.6905,118.3359,118.3458,27584800,-2.0616,3.3546,2023,7,3,Wednesday
2023-07-06,119.2093,119.3979,117.5121,118.9016,24745200,-0.2581,1.8858,2023,7,3,Thursday
2023-07-07,118.584,120.1422,118.5046,119.1994,21709500,0.519,1.6376,2023,7,3,Friday
2023-07-10,115.5767,117.4228,115.2691,117.4129,35315200,1.5887,2.1537,2023,7,3,Monday
2023-07-11,116.2616,116.8273,114.485,115.4179,23078800,-0.7257,2.3423,2023,7,3,Tuesday
2023-07-12,118.0381,119.4276,117.522,117.9091,30404400,-0.1093,1.9056,2023,7,3,Wednesday
2023-07-13,123.6061,123.8939,119.5467,120.0231,44297900,-2.8987,4.3472,2023,7,3,Thursday
2023-07-14,124.4795,125.8293,122.5639,123.8641,33283100,-0.4944,3.2654,2023,7,3,Friday
2023-07-17,123.7152,126.1469,123.2686,124.9956,25716200,1.035,2.8783,2023,7,3,Monday
2023-07-18,122.8319,123.745,122.0379,123.6656,26193600,0.6787,1.7071,2023,7,3,Tuesday
2023-07-19,121.1149,124.2413,120.8866,123.6656,37224000,2.106,3.3547,2023,7,3,Wednesday
2023-07-20,118.3061,123.1594,117.3335,120.5095,37906800,1.8625,5.8259,2023,7,3,Thursday
2023-07-21,119.12,120.0827,117.8396,119.7155,72937900,0.4999,2.2431,2023,7,3,Friday
2023-07-24,120.6186,122.0776,120.0728,120.7477,29686100,0.107,2.0048,2023,7,3,Monday
2023-07-25,121.2935,122.2265,120.1125,120.4499,52509600,-0.6955,2.114,2023,7,3,Tuesday
2023-07-26,128.3006,129.9978,127.3577,129.0946,61682100,0.6189,2.6401,2023,7,3,Wednesday
2023-07-27,128.4296,132.2409,127.8242,130.6826,44952100,1.7543,4.4167,2023,7,3,Thursday
2023-07-28,131.5858,132.7371,129.5908,129.7993,36591200,-1.3577,3.1463,2023,7,3,Friday
2023-07-31,131.7247,132.5287,130.7918,131.7347,28055500,0.0076,1.7369,2023,7,3,Monday
2023-08-01,130.5635,131.6354,129.7,129.7992,23166800,-0.5854,1.9354,2023,8,3,Tuesday
2023-08-02,127.4173,129.1144,126.6034,128.4792,26273300,0.8334,2.511,2023,8,3,Wednesday
2023-08-03,127.4867,128.4197,126.4645,127.0104,20089500,-0.3736,1.9552,2023,8,3,Thursday
2023-08-04,127.1493,130.5238,126.9508,128.3105,26147200,0.9133,3.573,2023,8,3,Friday
2023-08-07,130.5437,130.6231,128.0525,128.1914,22746300,-1.8019,2.5706,2023,8,3,Monday
2023-08-08,130.4146,130.5238,128.5686,129.6405,23535200,-0.5936,1.9552,2023,8,3,Tuesday
2023-08-09,128.6877,131.0498,128.0326,130.6727,24912900,1.5425,3.0172,2023,8,3,Wednesday
2023-08-10,128.7175,131.0598,128.4792,130.3352,20857800,1.2568,2.5806,2023,8,3,Thursday
2023-08-11,128.5884,128.9556,127.2088,127.6952,19591100,-0.6946,1.7468,2023,8,3,Friday
2023-08-14,130.3452,130.3848,127.9929,128.4197,24695600,-1.4772,2.3919,2023,8,3,Monday
2023-08-15,128.8068,130.4345,128.3105,130.1169,19770700,1.0171,2.124,2023,8,3,Tuesday
2023-08-16,127.7349,129.303,126.9111,127.7349,25216100,0.0,2.3919,2023,8,3,Wednesday
2023-08-17,128.9457,131.0002,128.3205,128.8266,33446300,-0.0924,2.6797,2023,8,3,Thursday
2023-08-18,126.5042,128.2808,125.4323,127.5463,30504800,0.8238,2.8485,2023,8,3,Friday
2023-08-21,127.4073,127.7646,125.6109,126.2263,25248700,-0.9269,2.1537,2023,8,3,Monday
2023-08-22,128.112,129.303,127.3577,127.5463,22054900,-0.4416,1.9453,2023,8,3,Tuesday
2023-08-23,131.3773,132.4096,128.8961,129.2038,27819700,-1.6544,3.5135,2023,8,3,Wednesday
2023-08-24,128.8068,133.2433,128.5984,132.9455,28500700,3.2131,4.6449,2023,8,3,Thursday
2023-08-25,128.906,129.7794,126.2958,128.5686,26762900,-0.2617,3.4836,2023,8,3,Friday
2023-08-28,130.0276,131.5461,129.1641,130.3253,20543300,0.229,2.382,2023,8,3,Monday
2023-08-29,133.5609,135.5459,131.2484,131.2484,43075600,-1.7314,4.2975,2023,8,3,Tuesday
2023-08-30,134.861,135.258,133.0646,133.7693,28315800,-0.8095,2.1934,2023,8,3,Wednesday
2023-08-31,135.1488,136.9651,134.7717,134.99,30053800,-0.1175,2.1934,2023,8,3,Thursday
2023-09-01,134.6427,136.4292,133.8387,136.4292,21543700,1.3268,2.5905,2023,9,3,Friday
2023-09-05,134.7519,135.397,133.5708,134.4243,19403100,-0.2431,1.8262,2023,9,3,Tuesday
2023-09-06,133.4517,135.5061,132.6676,135.0,18684500,1.1602,2.8385,2023,9,3,Wednesday
2023-09-07,134.2457,134.5633,131.953,132.5882,18844300,-1.2347,2.6103,2023,9,3,Thursday
2023-09-08,135.3573,135.6352,133.8387,133.8983,23558300,-1.0779,1.7965,2023,9,3,Friday
2023-09-11,135.8932,136.449,134.7717,135.5161,20763400,-0.2775,1.6773,2023,9,3,Monday
2023-09-12,134.3251,135.8436,134.1762,135.2382,18405500,0.6798,1.6674,2023,9,3,Tuesday
2023-09-13,135.6848,135.8734,133.144,134.0769,20749500,-1.185,2.7294,2023,9,3,Wednesday
2023-09-14,137.0644,137.6599,135.2183,136.5681,24751000,-0.3621,2.4416,2023,9,3,Thursday
2023-09-15,136.3696,137.4813,135.4565,136.9453,38919600,0.4222,2.0248,2023,9,3,Friday
2023-09-18,137.1736,138.1164,135.5856,135.5856,21861300,-1.1577,2.5308,2023,9,3,Monday
2023-09-19,137.0048,137.3721,135.5955,136.3895,20353700,-0.4491,1.7766,2023,9,3,Tuesday
2023-09-20,132.7371,137.0445,132.618,137.0445,29927500,3.2451,4.4265,2023,9,3,Wednesday
2023-09-21,129.4618,131.2384,129.0946,130.4543,31503900,0.7666,2.1438,2023,9,3,Thursday
2023-09-22,129.2733,131.0399,128.6281,129.7794,26397300,0.3915,2.4118,2023,9,3,Friday
2023-09-25,130.1268,130.1863,127.9929,128.8564,20094600,-0.9763,2.1934,2023,9,3,Monday
2023-09-26,127.6059,129.3824,126.266,128.7968,25718700,0.9333,3.1164,2023,9,3,Tuesday
2023-09-27,129.5611,129.9184,127.6059,127.6059,22746500,-1.5091,2.3125,2023,9,3,Wednesday
2023-09-28,131.3178,132.3003,128.8167,128.8663,22513100,-1.8668,3.4836,2023,9,3,Thursday
2023-09-29,129.8787,133.0447,129.3824,132.2805,30859800,1.8493,3.6623,2023,9,3,Friday
2023-10-02,133.1638,133.412,130.1863,130.2261,22288000,-2.2061,3.2257,2023,10,4,Monday
2023-10-03,131.4369,133.2532,130.8513,132.9356,22989400,1.1402,2.4019,2023,10,4,Tuesday
2023-10-04,134.2259,134.5534,131.5362,131.7942,26752300,-1.8116,3.0172,2023,10,4,Wednesday
2023-10-05,134.0571,134.4739,132.4492,134.0571,19832600,0.0,2.0247,2023,10,4,Thursday
2023-10-06,136.5483,137.1239,133.005,133.005,27597600,-2.5949,4.1189,2023,10,4,Friday
2023-10-09,137.382,137.8981,134.593,135.9131,19278100,-1.0692,3.3051,2023,10,4,Monday
2023-10-10,137.0247,138.6722,136.3002,137.4614,27786600,0.3187,2.372,2023,10,4,Tuesday
2023-10-11,139.496,140.0518,137.5408,137.5408,25884300,-1.4016,2.511,2023,10,4,Wednesday
2023-10-12,137.9279,140.161,137.2232,139.9923,24765500,1.4967,2.9378,2023,10,4,Thursday
2023-10-13,136.3299,138.9501,135.5955,138.3348,23420500,1.4706,3.3546,2023,10,4,Friday
2023-10-16,138.0569,138.5829,136.9552,137.1338,28501900,-0.6686,1.6277,2023,10,4,Monday
2023-10-17,138.6722,138.8509,136.1513,137.5904,23515800,-0.7801,2.6996,2023,10,4,Tuesday
2023-10-18,136.9254,139.6647,136.3498,138.4043,23375000,1.0801,3.3149,2023,10,4,Wednesday
2023-10-19,136.717,138.6127,136.3498,137.4614,26066000,0.5445,2.2629,2023,10,4,Thursday
2023-10-20,134.5831,136.8361,134.067,136.3002,26335700,1.2759,2.7691,2023,10,4,Friday
2023-10-23,135.4764,136.6277,132.9455,134.0273,26317900,-1.0696,3.6822,2023,10,4,Monday
2023-10-24,137.7691,138.3149,136.3895,136.7964,44814300,-0.706,1.9254,2023,10,4,Tuesday
2023-10-25,124.668,127.3478,124.1321,127.1989,84366200,2.0301,3.2157,2023,10,4,Wednesday
2023-10-26,121.363,123.3977,120.3606,122.3456,57061100,0.8096,3.0371,2023,10,4,Thursday
2023-10-27,121.2538,122.3853,119.3085,121.9585,44566500,0.5812,3.0768,2023,10,4,Friday
2023-10-30,123.5267,124.4596,121.8295,122.286,28940100,-1.0044,2.6301,2023,10,4,Monday
2023-10-31,123.1495,124.4298,121.7699,124.1222,26292300,0.7899,2.6599,2023,10,4,Tuesday
2023-11-01,125.5017,125.5414,122.7922,123.1396,30082400,-1.8821,2.7492,2023,11,4,Wednesday
2023-11-02,126.5339,128.0128,125.9781,127.457,27124600,0.7295,2.0347,2023,11,4,Thursday
2023-11-03,128.1319,128.5586,126.9012,127.06,26393100,-0.8366,1.6574,2023,11,4,Friday
2023-11-06,129.2733,129.3626,127.7051,128.0823,19052700,-0.9213,1.6575,2023,11,4,Monday
2023-11-07,129.9879,130.9208,128.906,129.7298,29757300,-0.1986,2.0148,2023,11,4,Tuesday
2023-11-08,130.8513,131.2186,129.7993,129.9879,26425800,-0.6598,1.4193,2023,11,4,Wednesday
2023-11-09,129.2633,131.556,129.0946,130.9704,23747800,1.3206,2.4614,2023,11,4,Thursday
2023-11-10,131.5957,131.8041,128.4395,129.1244,26913300,-1.8779,3.3646,2023,11,4,Friday
2023-11-13,131.0995,131.5957,130.2658,130.7918,18324800,-0.2347,1.3299,2023,11,4,Monday
2023-11-14,132.618,134.6824,132.3202,133.1837,32395200,0.4266,2.3622,2023,11,4,Tuesday
2023-11-15,133.6105,134.0174,132.5684,133.8586,23861500,0.1857,1.449,2023,11,4,Wednesday
2023-11-16,135.9032,136.191,133.3127,134.1762,28013200,-1.2708,2.8783,2023,11,4,Thursday
2023-11-17,134.2953,135.0397,132.6477,134.9801,37240600,0.5099,2.392,2023,11,4,Friday
2023-11-20,135.2283,135.6352,132.618,132.6875,27815500,-1.8789,3.0172,2023,11,4,Monday
2023-11-21,135.9429,136.1513,134.9404,135.2679,22635300,-0.4965,1.2109,2023,11,4,Tuesday
2023-11-22,137.4515,138.3745,136.4391,136.4391,17813900,-0.7366,1.9354,2023,11,4,Wednesday
2023-11-24,135.665,137.0942,134.9702,136.9949,12514300,0.9803,2.124,2023,11,4,Friday
2023-11-27,135.3871,137.382,134.9801,135.0099,23436500,-0.2786,2.4019,2023,11,4,Monday
2023-11-28,136.1711,136.2208,134.4045,135.0595,18730000,-0.8163,1.8163,2023,11,4,Tuesday
2023-11-29,133.9777,137.2529,133.8288,136.5383,23967200,1.9112,3.4241,2023,11,4,Wednesday
2023-11-30,131.5361,134.5335,130.2955,134.0373,38988300,1.9015,4.238,2023,11,4,Thursday
2023-12-01,130.8712,131.1193,129.6901,130.8712,31442300,0.0,1.4292,2023,12,4,Friday
2023-12-04,128.3006,129.0549,126.9409,128.906,36669900,0.4719,2.114,2023,12,4,Monday
2023-12-05,130.0077,131.1491,127.2882,127.983,27384800,-1.5574,3.8609,2023,12,4,Tuesday
2023-12-06,129.045,130.8513,128.906,130.4543,23576200,1.0921,1.9453,2023,12,4,Wednesday
2023-12-07,135.9032,137.5209,133.6899,134.0273,56767100,-1.3803,3.831,2023,12,4,Thursday
2023-12-08,133.9777,135.3771,133.0249,133.1936,32260100,-0.5852,2.3522,2023,12,4,Friday
2023-12-11,132.2904,132.3401,130.3749,131.3873,31138000,-0.6827,1.9652,2023,12,4,Monday
2023-12-12,131.5262,132.0026,130.2757,130.8216,29032800,-0.5357,1.7269,2023,12,4,Tuesday
2023-12-13,131.5759,132.4989,130.5834,132.3798,30104800,0.611,1.9155,2023,12,4,Wednesday
2023-12-14,130.9506,132.7172,128.7174,132.3798,38722400,1.0914,3.9998,2023,12,4,Thursday
2023-12-15,131.6057,132.5088,130.1963,130.633,50847100,-0.7391,2.3125,2023,12,4,Friday
2023-12-18,134.7816,136.1215,131.4369,131.6354,32258000,-2.3343,4.6846,2023,12,4,Monday
2023-12-19,135.6252,136.4391,135.0595,135.8138,25476800,0.1391,1.3796,2023,12,4,Tuesday
2023-12-20,137.3026,140.6374,137.0346,137.9278,49107200,0.4553,3.6028,2023,12,4,Wednesday
2023-12-21,139.367,139.6349,138.1363,138.4439,27488300,-0.6624,1.4986,2023,12,4,Thursday
2023-12-22,140.429,140.9252,139.6548,139.7144,26532200,-0.5089,1.2704,2023,12,4,Friday
2023-12-26,140.4587,141.61,140.1312,140.5282,16780300,0.0495,1.4788,2023,12,4,Tuesday
2023-12-27,139.3174,141.0145,138.841,140.5282,19628600,0.8691,2.1735,2023,12,4,Wednesday
2023-12-28,139.1784,140.0816,138.702,139.7243,16045700,0.3922,1.3796,2023,12,4,Thursday
2023-12-29,138.6425,139.3074,137.7393,138.5829,18733000,-0.043,1.5681,2023,12,4,Friday
2024-01-02,137.1339,138.4043,135.4565,137.511,23711200,0.275,2.9478,2024,1,1,Tuesday
2024-01-03,137.8783,138.5829,136.0521,136.2208,24212100,-1.2021,2.5308,2024,1,1,Wednesday
2024-01-04,135.3672,138.1164,135.3275,137.382,27137700,1.4884,2.7889,2024,1,1,Thursday
2024-01-05,134.7121,136.1314,134.1365,135.7245,22513900,0.7515,1.9949,2024,1,1,Friday
2024-01-08,137.7988,137.9676,135.2382,135.268,21404000,-1.8366,2.7294,2024,1,1,Monday
2024-01-09,139.893,140.429,137.114,137.4614,24759600,-1.7382,3.315,2024,1,1,Tuesday
2024-01-10,141.213,141.9276,139.8533,139.9426,21320200,-0.8996,2.0743,2024,1,1,Wednesday
2024-01-11,141.0145,144.131,139.5853,142.414,24008700,0.9925,4.5457,2024,1,1,Thursday
2024-01-12,141.5802,142.1261,140.7565,141.6001,18785500,0.0141,1.3696,2024,1,1,Friday
2024-01-16,141.4215,143.2675,140.3893,140.9351,22670500,-0.3439,2.8782,2024,1,1,Tuesday
2024-01-17,140.4091,140.7763,137.8584,140.29,20968600,-0.0848,2.9179,2024,1,1,Wednesday
2024-01-18,142.404,143.1286,140.9252,140.9848,25746400,-0.9966,2.2034,2024,1,1,Thursday
2024-01-19,145.2823,145.3517,143.2973,143.6546,34271900,-1.1204,2.0544,2024,1,1,Friday
2024-01-22,144.8952,147.2772,144.7463,145.9969,32200400,0.7603,2.5309,2024,1,1,Monday
2024-01-23,145.9373,146.0763,144.4089,144.796,21636100,-0.782,1.6674,2024,1,1,Tuesday
2024-01-24,147.5849,148.7263,146.9894,147.4261,25233500,-0.1076,1.7369,2024,1,1,Wednesday
2024-01-25,150.7311,151.9023,148.4186,148.9446,29149100,-1.1852,3.4837,2024,1,1,Thursday
2024-01-26,151.0487,151.3961,149.8776,149.9669,26115500,-0.7162,1.5185,2024,1,1,Friday
2024-01-29,152.3588,152.6268,150.2944,150.9197,27784300,-0.9445,2.3324,2024,1,1,Monday
2024-01-30,150.3242,152.468,150.0562,151.6542,36331800,0.8848,2.4118,2024,1,1,Tuesday
2024-01-31,139.0494,142.9201,138.8211,142.543,71910000,2.5125,4.099,2024,1,1,Wednesday
2024-02-01,140.1015,141.9872,139.7342,141.0542,40466500,0.68,2.253,2024,2,1,Thursday
2024-02-02,141.3123,141.5505,135.4764,138.2157,62499600,-2.1913,6.0741,2024,2,1,Friday
2024-02-05,142.6025,144.3791,141.7093,141.749,38505400,-0.5985,2.6698,2024,2,1,Monday
2024-02-06,143.0194,144.2699,142.1162,143.5652,29128200,0.3816,2.1537,2024,2,1,Tuesday
2024-02-07,144.4486,144.528,142.8506,143.6744,25208900,-0.536,1.6774,2024,2,1,Wednesday
2024-02-08,144.8158,145.2327,144.0119,144.7364,22563800,-0.0548,1.2208,2024,2,1,Thursday
2024-02-09,147.8826,148.3193,145.0838,145.58,26829500,-1.557,3.2355,2024,2,1,Friday
2024-02-12,146.4236,148.2201,146.2648,147.307,21564100,0.6033,1.9553,2024,2,1,Monday
2024-02-13,144.0516,145.5701,142.6125,143.8332,27837700,-0.1516,2.9576,2024,2,1,Tuesday
2024-02-14,144.8456,145.4212,143.0094,144.9845,22704200,0.0959,2.4118,2024,2,1,Wednesday
2024-02-15,141.6994,142.4437,139.4067,142.0666,37590700,0.2591,3.037,2024,2,1,Thursday
2024-02-16,139.4662,142.1162,139.0891,141.9177,31468900,1.7578,3.0271,2024,2,1,Friday
2024-02-20,140.0617,141.0145,138.444,138.6127,25144700,-1.0345,2.5705,2024,2,1,Tuesday
2024-02-21,141.481,141.62,139.625,140.3892,23223300,-0.7717,1.995,2024,2,1,Wednesday
2024-02-22,143.0094,143.9126,141.7291,143.8431,27191900,0.583,2.1835,2024,2,1,Thursday
2024-02-23,142.8804,143.595,142.3544,142.5926,19493800,-0.2014,1.2406,2024,2,1,Friday
2024-02-26,136.5383,141.3718,136.3597,141.0741,53641800,3.322,5.0121,2024,2,1,Monday
2024-02-27,137.8385,138.2058,136.062,136.985,33099200,-0.6192,2.1438,2024,2,1,Tuesday
2024-02-28,135.3573,136.975,134.3945,136.8659,37328600,1.1145,2.5805,2024,2,1,Wednesday
2024-02-29,137.4217,137.8187,135.3771,136.2505,42133000,-0.8523,2.4416,2024,2,1,Thursday
2024-03-01,136.1116,137.8286,135.8932,137.3919,31151100,0.9406,1.9354,2024,3,1,Friday
2024-03-04,132.35,134.6427,130.9208,134.6427,55999400,1.7323,3.7219,2024,3,1,Monday
2024-03-05,131.6751,132.2408,129.6901,130.891,40194800,-0.5955,2.5507,2024,3,1,Tuesday
2024-03-06,130.4146,132.5783,129.8687,132.1217,35318600,1.309,2.7096,2024,3,1,Wednesday
2024-03-07,133.3723,133.9281,130.623,131.7942,37738200,-1.1832,3.3051,2024,3,1,Thursday
2024-03-08,134.3946,137.0545,132.9951,133.2036,39370400,-0.8862,4.0594,2024,3,1,Friday
2024-03-11,136.6376,138.0569,135.1091,135.1091,32437800,-1.1187,2.9478,2024,3,1,Monday
2024-03-12,137.4614,138.3348,136.0024,136.0024,27563400,-1.0614,2.3324,2024,3,1,Tuesday
2024-03-13,138.7417,140.032,137.9477,137.9576,23347200,-0.5652,2.0843,2024,3,1,Wednesday
2024-03-14,142.0269,142.5132,139.4067,140.1312,42753400,-1.3347,3.1065,2024,3,1,Thursday
2024-03-15,140.1213,142.1063,138.9799,141.4314,49475400,0.935,3.1264,2024,3,1,Friday
2024-03-18,146.5725,151.009,146.0664,147.4956,69273700,0.6298,4.9426,2024,3,1,Monday
2024-03-19,145.9274,147.6742,144.9845,147.0489,24070400,0.7685,2.6897,2024,3,1,Tuesday
2024-03-20,147.6246,147.7437,145.6396,146.8901,21311500,-0.4975,2.1041,2024,3,1,Wednesday
2024-03-21,146.4931,149.2424,145.7984,148.3491,24755600,1.267,3.444,2024,3,1,Thursday
2024-03-22,149.6394,150.4433,147.8628,148.0017,29211800,-1.0944,2.5805,2024,3,1,Friday
2024-03-25,148.9446,149.2523,146.7115,148.8156,19229300,-0.0866,2.5408,2024,3,1,Monday
2024-03-26,149.5401,151.1182,148.8553,149.0935,22149100,-0.2986,2.2629,2024,3,1,Tuesday
2024-03-27,149.7386,150.5028,147.7834,150.0463,22879200,0.2055,2.7194,2024,3,1,Wednesday
2024-03-28,149.7982,150.2944,149.0439,149.7188,24485400,-0.053,1.2505,2024,3,1,Thursday
2024-04-01,154.324,154.5721,149.4806,149.56,31730800,-3.087,5.0915,2024,4,2,Monday
2024-04-02,153.4009,153.5399,151.009,152.3489,24586000,-0.6858,2.5309,2024,4,2,Tuesday
2024-04-03,153.7583,153.9171,151.5847,152.4482,24705000,-0.8521,2.3324,2024,4,2,Wednesday
2024-04-04,149.4012,153.6094,149.3218,152.3489,34724700,1.973,4.2876,2024,4,2,Thursday
2024-04-05,151.3564,152.2695,148.4782,148.9049,23459200,-1.6197,3.7913,2024,4,2,Friday
2024-04-08,153.6888,154.1056,151.4656,151.6343,20702000,-1.3368,2.64,2024,4,2,Monday
2024-04-09,155.4257,157.371,154.0262,154.9195,31079500,-0.3257,3.3448,2024,4,2,Tuesday
2024-04-10,154.9691,155.4356,153.5201,155.0386,22838600,0.0448,1.9155,2024,4,2,Wednesday
2024-04-11,158.2146,158.4826,155.2867,155.7333,27166400,-1.5683,3.1959,2024,4,2,Thursday
2024-04-12,156.5472,159.0185,155.9616,156.7755,25353700,0.1458,3.0569,2024,4,2,Friday
2024-04-15,153.6987,158.0459,153.4307,157.6687,27136500,2.583,4.6152,2024,4,2,Monday
2024-04-16,153.2421,154.4828,152.2794,153.0337,20779500,-0.136,2.2034,2024,4,2,Tuesday
2024-04-17,154.3041,155.9021,153.4208,154.453,21763100,0.0965,2.4813,2024,4,2,Wednesday
2024-04-18,154.8401,155.7631,153.4605,154.1751,19883000,-0.4295,2.3026,2024,4,2,Thursday
2024-04-19,152.9345,155.1874,151.1579,155.0286,32615600,1.3693,4.0295,2024,4,2,Friday
2024-04-22,155.108,156.4578,152.9047,153.1528,26446200,-1.2605,3.5531,2024,4,2,Monday
2024-04-23,157.0732,157.7779,155.108,155.7829,21151600,-0.8215,2.6699,2024,4,2,Tuesday
2024-04-24,157.9367,158.3734,155.9914,156.309,22779100,-1.0306,2.382,2024,4,2,Wednesday
2024-04-25,154.8302,155.3165,149.7386,150.1952,57109700,-2.9936,5.5779,2024,4,2,Thursday
2024-04-26,170.6605,173.3998,168.3778,173.0624,64665300,1.4074,5.022,2024,4,2,Friday
2024-04-29,164.904,168.2785,163.9711,167.7922,45610000,1.7514,4.3074,2024,4,2,Monday
2024-04-30,161.5593,166.8394,161.3807,164.3681,33562900,1.7386,5.4587,2024,4,2,Tuesday
2024-05-01,162.6312,165.8668,161.867,163.0679,33493200,0.2685,3.9998,2024,5,2,Wednesday
2024-05-02,165.3705,165.4797,162.661,163.5542,24294500,-1.0983,2.8187,2024,5,2,Thursday
2024-05-03,165.9859,166.7005,161.8273,166.3035,34662400,0.1913,4.8732,2024,5,2,Friday
2024-05-06,166.8394,166.8791,164.7849,166.2042,21871300,-0.3807,2.0942,2024,5,2,Monday
2024-05-07,169.9658,170.4719,167.1272,167.2364,28039700,-1.6059,3.3447,2024,5,2,Tuesday
2024-05-08,168.1098,168.874,167.4746,167.7327,19569100,-0.2243,1.3994,2024,5,2,Wednesday
2024-05-09,168.6855,169.41,166.9188,168.1197,15346700,-0.3354,2.4912,2024,5,2,Thursday
2024-05-10,167.3853,168.5763,164.9437,166.7699,29799900,-0.3677,3.6326,2024,5,2,Friday
2024-05-13,167.8716,168.0106,162.7702,163.0282,31327600,-2.8852,5.2404,2024,5,2,Monday
2024-05-14,169.0626,169.9658,167.5342,168.4969,25127100,-0.3346,2.4316,2024,5,2,Tuesday
2024-05-15,171.2163,171.3553,169.2313,169.3504,26948400,-1.0898,2.124,2024,5,2,Wednesday
2024-05-16,172.8738,173.8068,171.395,171.9905,27867900,-0.511,2.4118,2024,5,2,Thursday
2024-05-17,174.7397,174.9481,172.3875,172.8738,24479300,-1.0678,2.5606,2024,5,2,Friday
2024-05-20,175.5933,177.4294,174.7596,174.8687,22554400,-0.4127,2.6698,2024,5,2,Monday
2024-05-21,176.5163,176.814,174.4916,175.5734,16989400,-0.5342,2.3224,2024,5,2,Tuesday
2024-05-22,175.0573,175.8215,173.8961,175.3154,17880000,0.1474,1.9254,2024,5,2,Wednesday
2024-05-23,172.2485,176.9133,171.653,175.7421,21024900,2.0282,5.2603,2024,5,2,Thursday
2024-05-24,173.6777,174.4519,172.3478,173.6678,16579400,-0.0057,2.1041,2024,5,2,Friday
2024-05-28,175.0772,175.9406,173.0624,173.1418,20572200,-1.1055,2.8782,2024,5,2,Tuesday
2024-05-29,174.5809,175.5138,173.4097,174.1144,23388700,-0.2672,2.1041,2024,5,2,Wednesday
2024-05-30,170.8194,173.906,170.5017,173.8862,22931500,1.7953,3.4043,2024,5,2,Thursday
2024-05-31,171.2064,171.7622,168.1694,170.5712,37638900,-0.371,3.5928,2024,5,2,Friday
2024-06-03,171.8714,173.2212,169.8765,171.2461,27459100,-0.3638,3.3447,2024,6,2,Monday
2024-06-04,172.4867,172.5463,170.601,171.9806,26879600,-0.2934,1.9453,2024,6,2,Tuesday
2024-06-05,174.0946,175.3253,172.6257,173.8862,22068500,-0.1197,2.6996,2024,6,2,Wednesday
2024-06-06,175.4047,175.8215,174.432,174.5809,23251000,-0.4697,1.3895,2024,6,2,Thursday
2024-06-07,173.1517,176.5361,172.9929,175.7223,19661400,1.4846,3.5432,2024,6,2,Friday
